day,L,M,S
523,1,79.8626,3.5799999999999998E-2
524,1,79.896900000000002,3.5810000000000002E-2
525,1,79.931200000000004,3.5819999999999998E-2
526,1,79.965500000000006,3.5819999999999998E-2
527,1,79.999799999999993,3.5830000000000001E-2
528,1,80.034000000000006,3.5839999999999997E-2
529,1,80.068200000000004,3.5839999999999997E-2
530,1,80.1023,3.585E-2
531,1,80.136499999999998,3.5860000000000003E-2
532,1,80.170599999999993,3.5869999999999999E-2
533,1,80.204599999999999,3.5869999999999999E-2
534,1,80.238699999999994,3.5880000000000002E-2
535,1,80.2727,3.5889999999999998E-2
536,1,80.306700000000006,3.5889999999999998E-2
537,1,80.340599999999995,3.5900000000000001E-2
538,1,80.374499999999998,3.5909999999999997E-2
539,1,80.4084,3.5920000000000001E-2
540,1,80.442300000000003,3.5920000000000001E-2
541,1,80.476100000000002,3.5929999999999997E-2
542,1,80.509900000000002,3.594E-2
543,1,80.543700000000001,3.594E-2
544,1,80.577399999999997,3.5950000000000003E-2
545,1,80.611199999999997,3.5959999999999999E-2
546,1,80.644800000000004,3.5970000000000002E-2
547,1,80.6785,3.5970000000000002E-2
548,1,80.712100000000007,3.5979999999999998E-2
549,1,80.745699999999999,3.5990000000000001E-2
550,1,80.779300000000006,3.5999999999999997E-2
551,1,80.812799999999996,3.5999999999999997E-2
552,1,80.846400000000003,3.601E-2
553,1,80.879800000000003,3.6020000000000003E-2
554,1,80.913300000000007,3.6020000000000003E-2
555,1,80.946700000000007,3.603E-2
556,1,80.980099999999993,3.6040000000000003E-2
557,1,81.013499999999993,3.6049999999999999E-2
558,1,81.046800000000005,3.6049999999999999E-2
559,1,81.080200000000005,3.6060000000000002E-2
560,1,81.113399999999999,3.6069999999999998E-2
561,1,81.146699999999996,3.6080000000000001E-2
562,1,81.179900000000004,3.6080000000000001E-2
563,1,81.213099999999997,3.6089999999999997E-2
564,1,81.246300000000005,3.61E-2
565,1,81.279499999999999,3.6110000000000003E-2
566,1,81.312600000000003,3.6110000000000003E-2
567,1,81.345699999999994,3.6119999999999999E-2
568,1,81.378799999999998,3.6130000000000002E-2
569,1,81.411799999999999,3.6130000000000002E-2
570,1,81.444800000000001,3.6139999999999999E-2
571,1,81.477800000000002,3.6150000000000002E-2
572,1,81.510800000000003,3.6159999999999998E-2
573,1,81.543700000000001,3.6159999999999998E-2
574,1,81.576599999999999,3.6170000000000001E-2
575,1,81.609499999999997,3.6179999999999997E-2
576,1,81.642300000000006,3.619E-2
577,1,81.675200000000004,3.619E-2
578,1,81.707999999999998,3.6200000000000003E-2
579,1,81.740700000000004,3.6209999999999999E-2
580,1,81.773499999999999,3.6220000000000002E-2
581,1,81.806200000000004,3.6220000000000002E-2
582,1,81.838899999999995,3.6229999999999998E-2
583,1,81.871499999999997,3.6240000000000001E-2
584,1,81.904200000000003,3.6240000000000001E-2
585,1,81.936800000000005,3.6249999999999998E-2
586,1,81.969399999999993,3.6260000000000001E-2
587,1,82.001900000000006,3.6269999999999997E-2
588,1,82.034499999999994,3.6269999999999997E-2
589,1,82.066999999999993,3.628E-2
590,1,82.099400000000003,3.6290000000000003E-2
591,1,82.131900000000002,3.6299999999999999E-2
592,1,82.164299999999997,3.6299999999999999E-2
593,1,82.196700000000007,3.6310000000000002E-2
594,1,82.229100000000003,3.6319999999999998E-2
595,1,82.261399999999995,3.6330000000000001E-2
596,1,82.293800000000005,3.6330000000000001E-2
597,1,82.326099999999997,3.6339999999999997E-2
598,1,82.3583,3.635E-2
599,1,82.390600000000006,3.6360000000000003E-2
600,1,82.422799999999995,3.6360000000000003E-2
601,1,82.454999999999998,3.637E-2
602,1,82.487200000000001,3.6380000000000003E-2
603,1,82.519300000000001,3.6389999999999999E-2
604,1,82.551400000000001,3.6389999999999999E-2
605,1,82.583500000000001,3.6400000000000002E-2
606,1,82.615600000000001,3.6409999999999998E-2
607,1,82.647599999999997,3.6420000000000001E-2
608,1,82.679599999999994,3.6420000000000001E-2
609,1,82.711600000000004,3.6429999999999997E-2
