day,L,M,S
630,1,46.691299999999998,2.9729999999999999E-2
631,1,46.696399999999997,2.9729999999999999E-2
632,1,46.701599999999999,2.9729999999999999E-2
633,1,46.706699999999998,2.9729999999999999E-2
634,1,46.7119,2.972E-2
635,1,46.716999999999999,2.972E-2
636,1,46.722099999999998,2.972E-2
637,1,46.7273,2.972E-2
638,1,46.732399999999998,2.972E-2
639,1,46.737499999999997,2.972E-2
640,1,46.742600000000003,2.971E-2
641,1,46.747700000000002,2.971E-2
642,1,46.752800000000001,2.971E-2
643,1,46.757899999999999,2.971E-2
644,1,46.762999999999998,2.971E-2
645,1,46.768000000000001,2.971E-2
646,1,46.773099999999999,2.9700000000000001E-2
647,1,46.778199999999998,2.9700000000000001E-2
648,1,46.783200000000001,2.9700000000000001E-2
649,1,46.7883,2.9700000000000001E-2
650,1,46.793300000000002,2.9700000000000001E-2
651,1,46.798400000000001,2.9700000000000001E-2
652,1,46.803400000000003,2.9700000000000001E-2
653,1,46.808399999999999,2.9690000000000001E-2
654,1,46.813499999999998,2.9690000000000001E-2
655,1,46.8185,2.9690000000000001E-2
656,1,46.823500000000003,2.9690000000000001E-2
657,1,46.828499999999998,2.9690000000000001E-2
658,1,46.833500000000001,2.9690000000000001E-2
659,1,46.838500000000003,2.9680000000000002E-2
660,1,46.843499999999999,2.9680000000000002E-2
661,1,46.848500000000001,2.9680000000000002E-2
662,1,46.853499999999997,2.9680000000000002E-2
663,1,46.858400000000003,2.9680000000000002E-2
664,1,46.863399999999999,2.9680000000000002E-2
665,1,46.868400000000001,2.9669999999999998E-2
666,1,46.8733,2.9669999999999998E-2
667,1,46.878300000000003,2.9669999999999998E-2
668,1,46.883200000000002,2.9669999999999998E-2
669,1,46.888199999999998,2.9669999999999998E-2
670,1,46.893099999999997,2.9669999999999998E-2
671,1,46.898099999999999,2.9659999999999999E-2
672,1,46.902999999999999,2.9659999999999999E-2
673,1,46.907899999999998,2.9659999999999999E-2
674,1,46.912799999999997,2.9659999999999999E-2
675,1,46.917700000000004,2.9659999999999999E-2
676,1,46.922699999999999,2.9659999999999999E-2
677,1,46.927599999999998,2.9659999999999999E-2
678,1,46.932499999999997,2.9649999999999999E-2
679,1,46.9373,2.9649999999999999E-2
680,1,46.9422,2.9649999999999999E-2
681,1,46.947099999999999,2.9649999999999999E-2
682,1,46.951999999999998,2.9649999999999999E-2
683,1,46.956899999999997,2.9649999999999999E-2
684,1,46.9617,2.964E-2
685,1,46.9666,2.964E-2
686,1,46.971400000000003,2.964E-2
687,1,46.976300000000002,2.964E-2
688,1,46.981099999999998,2.964E-2
689,1,46.985999999999997,2.964E-2
690,1,46.9908,2.964E-2
691,1,46.995600000000003,2.963E-2
692,1,47.000399999999999,2.963E-2
693,1,47.005299999999998,2.963E-2
694,1,47.010100000000001,2.963E-2
695,1,47.014899999999997,2.963E-2
696,1,47.0197,2.963E-2
697,1,47.024500000000003,2.962E-2
698,1,47.029299999999999,2.962E-2
699,1,47.034100000000002,2.962E-2
700,1,47.038800000000002,2.962E-2
701,1,47.043599999999998,2.962E-2
702,1,47.048400000000001,2.962E-2
703,1,47.053199999999997,2.962E-2
704,1,47.057899999999997,2.9610000000000001E-2
705,1,47.0627,2.9610000000000001E-2
706,1,47.067399999999999,2.9610000000000001E-2
707,1,47.072200000000002,2.9610000000000001E-2
708,1,47.076900000000002,2.9610000000000001E-2
709,1,47.081600000000002,2.9610000000000001E-2
710,1,47.086399999999998,2.9610000000000001E-2
711,1,47.091099999999997,2.9600000000000001E-2
712,1,47.095799999999997,2.9600000000000001E-2
713,1,47.100499999999997,2.9600000000000001E-2
714,1,47.105200000000004,2.9600000000000001E-2
715,1,47.109900000000003,2.9600000000000001E-2
716,1,47.114600000000003,2.9600000000000001E-2
717,1,47.119300000000003,2.9590000000000002E-2
718,1,47.124000000000002,2.9590000000000002E-2
719,1,47.128700000000002,2.9590000000000002E-2
720,1,47.133400000000002,2.9590000000000002E-2
721,1,47.137999999999998,2.9590000000000002E-2
722,1,47.142699999999998,2.9590000000000002E-2
723,1,47.147399999999998,2.9590000000000002E-2
724,1,47.152000000000001,2.9579999999999999E-2
725,1,47.156700000000001,2.9579999999999999E-2
726,1,47.161299999999997,2.9579999999999999E-2
727,1,47.165999999999997,2.9579999999999999E-2
728,1,47.1706,2.9579999999999999E-2
729,1,47.175199999999997,2.9579999999999999E-2
730,1,47.179900000000004,2.9579999999999999E-2
