length_cm,L,M,S
85.7,-0.35210000000000002,11.6707,8.1559999999999994E-2
85.8,-0.35210000000000002,11.6952,8.1519999999999995E-2
85.9,-0.35210000000000002,11.719799999999999,8.1479999999999997E-2
86,-0.35210000000000002,11.744400000000001,8.1449999999999995E-2
86.1,-0.35210000000000002,11.769,8.1409999999999996E-2
86.2,-0.35210000000000002,11.793699999999999,8.1379999999999994E-2
86.3,-0.35210000000000002,11.8184,8.1339999999999996E-2
86.4,-0.35210000000000002,11.8431,8.1309999999999993E-2
86.5,-0.35210000000000002,11.867800000000001,8.1280000000000005E-2
86.6,-0.35210000000000002,11.8926,8.1240000000000007E-2
86.7,-0.35210000000000002,11.917299999999999,8.1210000000000004E-2
86.8,-0.35210000000000002,11.9421,8.1180000000000002E-2
86.9,-0.35210000000000002,11.966799999999999,8.1140000000000004E-2
87,-0.35210000000000002,11.9916,8.1110000000000002E-2
87.1,-0.35210000000000002,12.016299999999999,8.1079999999999999E-2
87.2,-0.35210000000000002,12.0411,8.1049999999999997E-2
87.3,-0.35210000000000002,12.065799999999999,8.1019999999999995E-2
87.4,-0.35210000000000002,12.0905,8.0990000000000006E-2
87.5,-0.35210000000000002,12.1152,8.0960000000000004E-2
87.6,-0.35210000000000002,12.139799999999999,8.0930000000000002E-2
87.7,-0.35210000000000002,12.1645,8.09E-2
87.8,-0.35210000000000002,12.1891,8.0869999999999997E-2
87.9,-0.35210000000000002,12.2136,8.0839999999999995E-2
88,-0.35210000000000002,12.238200000000001,8.0820000000000003E-2
88.1,-0.35210000000000002,12.262700000000001,8.0790000000000001E-2
88.2,-0.35210000000000002,12.287100000000001,8.0759999999999998E-2
88.3,-0.35210000000000002,12.3116,8.0740000000000006E-2
88.4,-0.35210000000000002,12.336,8.0710000000000004E-2
88.5,-0.35210000000000002,12.360300000000001,8.0689999999999998E-2
88.6,-0.35210000000000002,12.384600000000001,8.0670000000000006E-2
88.7,-0.35210000000000002,12.408899999999999,8.0640000000000003E-2
88.8,-0.35210000000000002,12.433199999999999,8.0619999999999997E-2
88.9,-0.35210000000000002,12.4574,8.0600000000000005E-2
89,-0.35210000000000002,12.4815,8.0579999999999999E-2
89.1,-0.35210000000000002,12.505699999999999,8.0560000000000007E-2
89.2,-0.35210000000000002,12.5298,8.054E-2
89.3,-0.35210000000000002,12.553800000000001,8.0519999999999994E-2
89.4,-0.35210000000000002,12.5778,8.0500000000000002E-2
89.5,-0.35210000000000002,12.601699999999999,8.0479999999999996E-2
89.6,-0.35210000000000002,12.6257,8.047E-2
89.7,-0.35210000000000002,12.6495,8.0449999999999994E-2
89.8,-0.35210000000000002,12.673400000000001,8.0439999999999998E-2
89.9,-0.35210000000000002,12.6972,8.0420000000000005E-2
90,-0.35210000000000002,12.7209,8.0409999999999995E-2
90.1,-0.35210000000000002,12.7446,8.0390000000000003E-2
90.2,-0.35210000000000002,12.7683,8.0379999999999993E-2
90.3,-0.35210000000000002,12.792,8.0369999999999997E-2
90.4,-0.35210000000000002,12.8156,8.0350000000000005E-2
90.5,-0.35210000000000002,12.8392,8.0339999999999995E-2
90.6,-0.35210000000000002,12.8628,8.0329999999999999E-2
90.7,-0.35210000000000002,12.8864,8.0320000000000003E-2
90.8,-0.35210000000000002,12.9099,8.0310000000000006E-2
90.9,-0.35210000000000002,12.933400000000001,8.0299999999999996E-2
91,-0.35210000000000002,12.956899999999999,8.0299999999999996E-2
91.1,-0.35210000000000002,12.980399999999999,8.029E-2
91.2,-0.35210000000000002,13.0038,8.0280000000000004E-2
91.3,-0.35210000000000002,13.0273,8.0269999999999994E-2
91.4,-0.35210000000000002,13.050700000000001,8.0269999999999994E-2
91.5,-0.35210000000000002,13.074199999999999,8.0259999999999998E-2
91.6,-0.35210000000000002,13.0976,8.0259999999999998E-2
91.7,-0.35210000000000002,13.120900000000001,8.0250000000000002E-2
91.8,-0.35210000000000002,13.144299999999999,8.0250000000000002E-2
91.9,-0.35210000000000002,13.1677,8.0250000000000002E-2
92,-0.35210000000000002,13.191000000000001,8.0250000000000002E-2
92.1,-0.35210000000000002,13.2143,8.0250000000000002E-2
92.2,-0.35210000000000002,13.2376,8.0240000000000006E-2
92.3,-0.35210000000000002,13.260899999999999,8.0240000000000006E-2
92.4,-0.35210000000000002,13.2842,8.0240000000000006E-2
92.5,-0.35210000000000002,13.307499999999999,8.0250000000000002E-2
92.6,-0.35210000000000002,13.3308,8.0250000000000002E-2
92.7,-0.35210000000000002,13.354100000000001,8.0250000000000002E-2
92.8,-0.35210000000000002,13.3773,8.0250000000000002E-2
92.9,-0.35210000000000002,13.400600000000001,8.0259999999999998E-2
93,-0.35210000000000002,13.4239,8.0259999999999998E-2
93.1,-0.35210000000000002,13.4472,8.0269999999999994E-2
93.2,-0.35210000000000002,13.470499999999999,8.0269999999999994E-2
93.3,-0.35210000000000002,13.4937,8.0280000000000004E-2
93.4,-0.35210000000000002,13.517099999999999,8.0280000000000004E-2
93.5,-0.35210000000000002,13.5404,8.029E-2
93.6,-0.35210000000000002,13.563700000000001,8.0299999999999996E-2
93.7,-0.35210000000000002,13.587,8.0310000000000006E-2
93.8,-0.35210000000000002,13.6104,8.0320000000000003E-2
93.9,-0.35210000000000002,13.633800000000001,8.0329999999999999E-2
94,-0.35210000000000002,13.6572,8.0339999999999995E-2
94.1,-0.35210000000000002,13.6806,8.0350000000000005E-2
94.2,-0.35210000000000002,13.7041,8.0360000000000001E-2
94.3,-0.35210000000000002,13.727499999999999,8.0369999999999997E-2
94.4,-0.35210000000000002,13.750999999999999,8.0379999999999993E-2
94.5,-0.35210000000000002,13.7746,8.0399999999999999E-2
94.6,-0.35210000000000002,13.7981,8.0409999999999995E-2
94.7,-0.35210000000000002,13.8217,8.0430000000000001E-2
94.8,-0.35210000000000002,13.8454,8.0439999999999998E-2
94.9,-0.35210000000000002,13.8691,8.0460000000000004E-2
95,-0.35210000000000002,13.892799999999999,8.047E-2
95.1,-0.35210000000000002,13.916499999999999,8.0490000000000006E-2
95.2,-0.35210000000000002,13.940300000000001,8.0509999999999998E-2
95.3,-0.35210000000000002,13.9642,8.0519999999999994E-2
95.4,-0.35210000000000002,13.988099999999999,8.054E-2
95.5,-0.35210000000000002,14.012,8.0560000000000007E-2
95.6,-0.35210000000000002,14.036,8.0579999999999999E-2
95.7,-0.35210000000000002,14.06,8.0600000000000005E-2
95.8,-0.35210000000000002,14.084099999999999,8.0619999999999997E-2
95.9,-0.35210000000000002,14.1083,8.0640000000000003E-2
96,-0.35210000000000002,14.1325,8.0670000000000006E-2
96.1,-0.35210000000000002,14.156700000000001,8.0689999999999998E-2
96.2,-0.35210000000000002,14.181100000000001,8.0710000000000004E-2
96.3,-0.35210000000000002,14.205500000000001,8.0729999999999996E-2
96.4,-0.35210000000000002,14.229900000000001,8.0759999999999998E-2
96.5,-0.35210000000000002,14.2544,8.0780000000000005E-2
96.6,-0.35210000000000002,14.279,8.0810000000000007E-2
96.7,-0.35210000000000002,14.303699999999999,8.0829999999999999E-2
96.8,-0.35210000000000002,14.3284,8.0860000000000001E-2
96.9,-0.35210000000000002,14.353300000000001,8.0890000000000004E-2
97,-0.35210000000000002,14.3782,8.0920000000000006E-2
97.1,-0.35210000000000002,14.4031,8.0939999999999998E-2
97.2,-0.35210000000000002,14.4282,8.097E-2
97.3,-0.35210000000000002,14.4533,8.1000000000000003E-2
97.4,-0.35210000000000002,14.4785,8.1030000000000005E-2
97.5,-0.35210000000000002,14.5038,8.1059999999999993E-2
97.6,-0.35210000000000002,14.529199999999999,8.1089999999999995E-2
97.7,-0.35210000000000002,14.5547,8.1119999999999998E-2
97.8,-0.35210000000000002,14.5802,8.1159999999999996E-2
97.9,-0.35210000000000002,14.6058,8.1189999999999998E-2
98,-0.35210000000000002,14.631600000000001,8.1220000000000001E-2
98.1,-0.35210000000000002,14.657400000000001,8.1250000000000003E-2
98.2,-0.35210000000000002,14.683199999999999,8.1290000000000001E-2
98.3,-0.35210000000000002,14.709199999999999,8.1320000000000003E-2
98.4,-0.35210000000000002,14.735300000000001,8.1360000000000002E-2
98.5,-0.35210000000000002,14.7614,8.1390000000000004E-2
98.6,-0.35210000000000002,14.787699999999999,8.1430000000000002E-2
98.7,-0.35210000000000002,14.814,8.1460000000000005E-2
98.8,-0.35210000000000002,14.840400000000001,8.1500000000000003E-2
98.9,-0.35210000000000002,14.866899999999999,8.1540000000000001E-2
99,-0.35210000000000002,14.8934,8.1570000000000004E-2
99.1,-0.35210000000000002,14.9201,8.1610000000000002E-2
99.2,-0.35210000000000002,14.9468,8.165E-2
99.3,-0.35210000000000002,14.973599999999999,8.1689999999999999E-2
99.4,-0.35210000000000002,15.000500000000001,8.1729999999999997E-2
99.5,-0.35210000000000002,15.0275,8.1769999999999995E-2
99.6,-0.35210000000000002,15.054600000000001,8.1809999999999994E-2
99.7,-0.35210000000000002,15.081799999999999,8.1850000000000006E-2
99.8,-0.35210000000000002,15.109,8.1890000000000004E-2
99.9,-0.35210000000000002,15.1363,8.1939999999999999E-2
100,-0.35210000000000002,15.1637,8.1979999999999997E-2
100.1,-0.35210000000000002,15.1912,8.2019999999999996E-2
100.2,-0.35210000000000002,15.2187,8.2059999999999994E-2
100.3,-0.35210000000000002,15.2463,8.2110000000000002E-2
100.4,-0.35210000000000002,15.273999999999999,8.2150000000000001E-2
100.5,-0.35210000000000002,15.3018,8.2199999999999995E-2
100.6,-0.35210000000000002,15.329700000000001,8.2239999999999994E-2
100.7,-0.35210000000000002,15.3576,8.2290000000000002E-2
100.8,-0.35210000000000002,15.3856,8.233E-2
100.9,-0.35210000000000002,15.4137,8.2379999999999995E-2
101,-0.35210000000000002,15.4419,8.2430000000000003E-2
101.1,-0.35210000000000002,15.4701,8.2470000000000002E-2
101.2,-0.35210000000000002,15.4985,8.2519999999999996E-2
101.3,-0.35210000000000002,15.5268,8.2570000000000005E-2
101.4,-0.35210000000000002,15.555300000000001,8.2619999999999999E-2
101.5,-0.35210000000000002,15.5838,8.2669999999999993E-2
101.6,-0.35210000000000002,15.612500000000001,8.2720000000000002E-2
101.7,-0.35210000000000002,15.6412,8.2769999999999996E-2
101.8,-0.35210000000000002,15.6699,8.2809999999999995E-2
101.9,-0.35210000000000002,15.698700000000001,8.2869999999999999E-2
102,-0.35210000000000002,15.727600000000001,8.2919999999999994E-2
102.1,-0.35210000000000002,15.756600000000001,8.2970000000000002E-2
102.2,-0.35210000000000002,15.7857,8.3019999999999997E-2
102.3,-0.35210000000000002,15.8148,8.3070000000000005E-2
102.4,-0.35210000000000002,15.843999999999999,8.3119999999999999E-2
102.5,-0.35210000000000002,15.873200000000001,8.3169999999999994E-2
102.6,-0.35210000000000002,15.9026,8.3220000000000002E-2
102.7,-0.35210000000000002,15.932,8.3280000000000007E-2
102.8,-0.35210000000000002,15.961499999999999,8.3330000000000001E-2
102.9,-0.35210000000000002,15.991,8.3379999999999996E-2
103,-0.35210000000000002,16.020600000000002,8.3430000000000004E-2
103.1,-0.35210000000000002,16.0503,8.3489999999999995E-2
103.2,-0.35210000000000002,16.080100000000002,8.3540000000000003E-2
103.3,-0.35210000000000002,16.1099,8.3589999999999998E-2
103.4,-0.35210000000000002,16.139800000000001,8.3650000000000002E-2
103.5,-0.35210000000000002,16.169699999999999,8.3699999999999997E-2
103.6,-0.35210000000000002,16.1997,8.3760000000000001E-2
103.7,-0.35210000000000002,16.229800000000001,8.3809999999999996E-2
103.8,-0.35210000000000002,16.260000000000002,8.3860000000000004E-2
103.9,-0.35210000000000002,16.290199999999999,8.3919999999999995E-2
104,-0.35210000000000002,16.320399999999999,8.3970000000000003E-2
104.1,-0.35210000000000002,16.3508,8.4029999999999994E-2
104.2,-0.35210000000000002,16.3812,8.4080000000000002E-2
104.3,-0.35210000000000002,16.4117,8.4140000000000006E-2
104.4,-0.35210000000000002,16.4422,8.4190000000000001E-2
104.5,-0.35210000000000002,16.472799999999999,8.4250000000000005E-2
104.6,-0.35210000000000002,16.503499999999999,8.4309999999999996E-2
104.7,-0.35210000000000002,16.534199999999998,8.4360000000000004E-2
104.8,-0.35210000000000002,16.565000000000001,8.4419999999999995E-2
104.9,-0.35210000000000002,16.5959,8.4470000000000003E-2
105,-0.35210000000000002,16.626799999999999,8.4529999999999994E-2
105.1,-0.35210000000000002,16.657900000000001,8.4580000000000002E-2
105.2,-0.35210000000000002,16.6889,8.4640000000000007E-2
105.3,-0.35210000000000002,16.720099999999999,8.4699999999999998E-2
105.4,-0.35210000000000002,16.751300000000001,8.4750000000000006E-2
105.5,-0.35210000000000002,16.782599999999999,8.4809999999999997E-2
105.6,-0.35210000000000002,16.8139,8.4870000000000001E-2
105.7,-0.35210000000000002,16.845400000000001,8.4930000000000005E-2
105.8,-0.35210000000000002,16.876899999999999,8.498E-2
105.9,-0.35210000000000002,16.9084,8.5040000000000004E-2
106,-0.35210000000000002,16.940100000000001,8.5099999999999995E-2
106.1,-0.35210000000000002,16.971800000000002,8.516E-2
106.2,-0.35210000000000002,17.003599999999999,8.5209999999999994E-2
106.3,-0.35210000000000002,17.035499999999999,8.5269999999999999E-2
106.4,-0.35210000000000002,17.067399999999999,8.5330000000000003E-2
106.5,-0.35210000000000002,17.099499999999999,8.5389999999999994E-2
106.6,-0.35210000000000002,17.131599999999999,8.5449999999999998E-2
106.7,-0.35210000000000002,17.163699999999999,8.5510000000000003E-2
106.8,-0.35210000000000002,17.196000000000002,8.5569999999999993E-2
106.9,-0.35210000000000002,17.228300000000001,8.5620000000000002E-2
107,-0.35210000000000002,17.2607,8.5680000000000006E-2
107.1,-0.35210000000000002,17.293099999999999,8.5739999999999997E-2
107.2,-0.35210000000000002,17.325600000000001,8.5800000000000001E-2
107.3,-0.35210000000000002,17.3582,8.5860000000000006E-2
107.4,-0.35210000000000002,17.390899999999998,8.5919999999999996E-2
107.5,-0.35210000000000002,17.4237,8.5989999999999997E-2
107.6,-0.35210000000000002,17.456499999999998,8.6050000000000001E-2
107.7,-0.35210000000000002,17.4894,8.6110000000000006E-2
107.8,-0.35210000000000002,17.522400000000001,8.6169999999999997E-2
107.9,-0.35210000000000002,17.555399999999999,8.6230000000000001E-2
108,-0.35210000000000002,17.5885,8.6290000000000006E-2
108.1,-0.35210000000000002,17.621700000000001,8.6349999999999996E-2
108.2,-0.35210000000000002,17.655000000000001,8.6410000000000001E-2
108.3,-0.35210000000000002,17.688400000000001,8.6480000000000001E-2
108.4,-0.35210000000000002,17.721800000000002,8.6540000000000006E-2
108.5,-0.35210000000000002,17.755299999999998,8.6599999999999996E-2
108.6,-0.35210000000000002,17.788900000000002,8.6660000000000001E-2
108.7,-0.35210000000000002,17.822600000000001,8.6730000000000002E-2
108.8,-0.35210000000000002,17.856400000000001,8.6790000000000006E-2
108.9,-0.35210000000000002,17.8903,8.6849999999999997E-2
109,-0.35210000000000002,17.924199999999999,8.6910000000000001E-2
109.1,-0.35210000000000002,17.958300000000001,8.6980000000000002E-2
109.2,-0.35210000000000002,17.9924,8.7040000000000006E-2
109.3,-0.35210000000000002,18.026700000000002,8.7099999999999997E-2
109.4,-0.35210000000000002,18.061,8.7169999999999997E-2
109.5,-0.35210000000000002,18.095400000000001,8.7230000000000002E-2
109.6,-0.35210000000000002,18.129899999999999,8.7300000000000003E-2
109.7,-0.35210000000000002,18.1645,8.7359999999999993E-2
109.8,-0.35210000000000002,18.199200000000001,8.7419999999999998E-2
109.9,-0.35210000000000002,18.234000000000002,8.7489999999999998E-2
110,-0.35210000000000002,18.268899999999999,8.7550000000000003E-2
