day,L,M,S
200,-9.2200000000000004E-2,7.4995000000000003,0.12185
201,-9.3100000000000002E-2,7.5106999999999999,0.12184
202,-9.4E-2,7.5218999999999996,0.12184
203,-9.5000000000000001E-2,7.5330000000000004,0.12182999999999999
204,-9.5899999999999999E-2,7.5439999999999996,0.12182
205,-9.6799999999999997E-2,7.5551000000000004,0.12182
206,-9.7699999999999995E-2,7.5659999999999998,0.12181
207,-9.8599999999999993E-2,7.5769000000000002,0.12181
208,-9.9500000000000005E-2,7.5877999999999997,0.12180000000000001
209,-0.1003,7.5986000000000002,0.12180000000000001
210,-0.1012,7.6093999999999999,0.12179
211,-0.1021,7.6201999999999996,0.12179
212,-0.10299999999999999,7.6308999999999996,0.12179
213,-0.10390000000000001,7.6416000000000004,0.12178
214,-0.1047,7.6521999999999997,0.12178
215,-0.1056,7.6627999999999998,0.12178
216,-0.1065,7.6733000000000002,0.12177
217,-0.10730000000000001,7.6837999999999997,0.12177
218,-0.1082,7.6943000000000001,0.12177
219,-0.109,7.7046999999999999,0.12177
220,-0.1099,7.7150999999999996,0.12177
221,-0.11070000000000001,7.7253999999999996,0.12177
222,-0.1116,7.7356999999999996,0.12177
223,-0.1124,7.7460000000000004,0.12175999999999999
224,-0.1132,7.7561999999999998,0.12175999999999999
225,-0.11409999999999999,7.7664,0.12175999999999999
226,-0.1149,7.7766000000000002,0.12175999999999999
227,-0.1157,7.7866999999999997,0.12177
228,-0.11650000000000001,7.7968000000000002,0.12177
229,-0.1173,7.8068,0.12177
230,-0.1181,7.8169000000000004,0.12177
231,-0.11899999999999999,7.8268000000000004,0.12177
232,-0.1198,7.8368000000000002,0.12177
233,-0.1206,7.8467000000000002,0.12177
234,-0.12139999999999999,7.8566000000000003,0.12178
235,-0.1222,7.8663999999999996,0.12178
236,-0.1229,7.8761999999999999,0.12178
237,-0.1237,7.8860000000000001,0.12178
238,-0.1245,7.8956999999999997,0.12179
239,-0.12529999999999999,7.9054000000000002,0.12179
240,-0.12609999999999999,7.9150999999999998,0.12179
241,-0.12690000000000001,7.9246999999999996,0.12180000000000001
242,-0.12759999999999999,7.9343000000000004,0.12180000000000001
243,-0.12839999999999999,7.9439000000000002,0.12180000000000001
244,-0.12920000000000001,7.9534000000000002,0.12181
245,-0.12989999999999999,7.9629000000000003,0.12181
246,-0.13070000000000001,7.9724000000000004,0.12182
247,-0.13139999999999999,7.9819000000000004,0.12182
248,-0.13220000000000001,7.9912999999999998,0.12182
249,-0.13289999999999999,8.0007000000000001,0.12182999999999999
250,-0.13370000000000001,8.01,0.12182999999999999
251,-0.13439999999999999,8.0192999999999994,0.12184
252,-0.13519999999999999,8.0286000000000008,0.12185
253,-0.13589999999999999,8.0379000000000005,0.12185
254,-0.13669999999999999,8.0471000000000004,0.12186
255,-0.13739999999999999,8.0563000000000002,0.12186
256,-0.1381,8.0655000000000001,0.12187000000000001
257,-0.13880000000000001,8.0746000000000002,0.12187000000000001
258,-0.1396,8.0837000000000003,0.12188
259,-0.14030000000000001,8.0928000000000004,0.12189
260,-0.14099999999999999,8.1019000000000005,0.12189
261,-0.14169999999999999,8.1109000000000009,0.12189999999999999
262,-0.1424,8.1198999999999995,0.12189999999999999
263,-0.1431,8.1288999999999998,0.12191
264,-0.14380000000000001,8.1378000000000004,0.12192
265,-0.14449999999999999,8.1468000000000007,0.12192
266,-0.1452,8.1556999999999995,0.12193
267,-0.1459,8.1645000000000003,0.12194000000000001
268,-0.14660000000000001,8.1734000000000009,0.12194000000000001
269,-0.14729999999999999,8.1821999999999999,0.12195
270,-0.14799999999999999,8.1910000000000007,0.12196
271,-0.1487,8.1997999999999998,0.12197
272,-0.14940000000000001,8.2085000000000008,0.12197
273,-0.15010000000000001,8.2172000000000001,0.12198000000000001
274,-0.1507,8.2258999999999993,0.12199
275,-0.15140000000000001,8.2346000000000004,0.12199
276,-0.15210000000000001,8.2431999999999999,0.122
277,-0.15279999999999999,8.2518999999999991,0.12200999999999999
278,-0.15340000000000001,8.2605000000000004,0.12202
279,-0.15409999999999999,8.2690000000000001,0.12202
280,-0.1547,8.2775999999999996,0.12203
281,-0.15540000000000001,8.2860999999999994,0.12204
282,-0.15609999999999999,8.2946000000000009,0.12205000000000001
283,-0.15670000000000001,8.3031000000000006,0.12206
284,-0.15740000000000001,8.3116000000000003,0.12206
285,-0.158,8.3201000000000001,0.12207
286,-0.15870000000000001,8.3285,0.12207999999999999
287,-0.1593,8.3369,0.12209
288,-0.15989999999999999,8.3452999999999999,0.12209
289,-0.16059999999999999,8.3536000000000001,0.1221
290,-0.16120000000000001,8.3620000000000001,0.12211
291,-0.1618,8.3703000000000003,0.12212000000000001
