day,L,M,S
284,1,45.140300000000003,2.7910000000000001E-2
285,1,45.1539,2.7910000000000001E-2
286,1,45.167400000000001,2.7910000000000001E-2
287,1,45.180900000000001,2.7910000000000001E-2
288,1,45.194299999999998,2.7910000000000001E-2
289,1,45.207700000000003,2.7910000000000001E-2
290,1,45.2209,2.7910000000000001E-2
291,1,45.234099999999998,2.7900000000000001E-2
292,1,45.247300000000003,2.7900000000000001E-2
293,1,45.260399999999997,2.7900000000000001E-2
294,1,45.273400000000002,2.7900000000000001E-2
295,1,45.2864,2.7900000000000001E-2
296,1,45.299300000000002,2.7900000000000001E-2
297,1,45.312100000000001,2.7900000000000001E-2
298,1,45.3249,2.7900000000000001E-2
299,1,45.337699999999998,2.7900000000000001E-2
300,1,45.350299999999997,2.7900000000000001E-2
301,1,45.362900000000003,2.7900000000000001E-2
302,1,45.375500000000002,2.7900000000000001E-2
303,1,45.387999999999998,2.7900000000000001E-2
304,1,45.400399999999998,2.7900000000000001E-2
305,1,45.412799999999997,2.7900000000000001E-2
306,1,45.4251,2.7900000000000001E-2
307,1,45.437399999999997,2.7890000000000002E-2
308,1,45.449599999999997,2.7890000000000002E-2
309,1,45.461799999999997,2.7890000000000002E-2
310,1,45.4739,2.7890000000000002E-2
311,1,45.485900000000001,2.7890000000000002E-2
312,1,45.497900000000001,2.7890000000000002E-2
313,1,45.509799999999998,2.7890000000000002E-2
314,1,45.521700000000003,2.7890000000000002E-2
315,1,45.5336,2.7890000000000002E-2
316,1,45.545299999999997,2.7890000000000002E-2
317,1,45.557099999999998,2.7890000000000002E-2
318,1,45.5687,2.7890000000000002E-2
319,1,45.580300000000001,2.7890000000000002E-2
320,1,45.591900000000003,2.7890000000000002E-2
321,1,45.603400000000001,2.7890000000000002E-2
322,1,45.614899999999999,2.7890000000000002E-2
323,1,45.626300000000001,2.7890000000000002E-2
324,1,45.637599999999999,2.7890000000000002E-2
325,1,45.648899999999998,2.7890000000000002E-2
326,1,45.660200000000003,2.7890000000000002E-2
327,1,45.671399999999998,2.7890000000000002E-2
328,1,45.682600000000001,2.7890000000000002E-2
329,1,45.6937,2.7890000000000002E-2
330,1,45.704700000000003,2.7890000000000002E-2
331,1,45.715800000000002,2.7890000000000002E-2
332,1,45.726700000000001,2.7890000000000002E-2
333,1,45.7376,2.7890000000000002E-2
334,1,45.7485,2.7890000000000002E-2
335,1,45.759300000000003,2.7890000000000002E-2
336,1,45.770099999999999,2.7890000000000002E-2
337,1,45.780799999999999,2.7890000000000002E-2
338,1,45.791499999999999,2.7890000000000002E-2
339,1,45.802199999999999,2.7890000000000002E-2
340,1,45.812800000000003,2.7890000000000002E-2
341,1,45.823300000000003,2.7879999999999999E-2
342,1,45.833799999999997,2.7879999999999999E-2
343,1,45.844299999999997,2.7879999999999999E-2
344,1,45.854700000000001,2.7879999999999999E-2
345,1,45.865099999999998,2.7879999999999999E-2
346,1,45.875399999999999,2.7879999999999999E-2
347,1,45.8857,2.7879999999999999E-2
348,1,45.895899999999997,2.7879999999999999E-2
349,1,45.906100000000002,2.7879999999999999E-2
350,1,45.9163,2.7879999999999999E-2
351,1,45.926400000000001,2.7879999999999999E-2
352,1,45.936399999999999,2.7879999999999999E-2
353,1,45.9465,2.7879999999999999E-2
354,1,45.956499999999998,2.7879999999999999E-2
355,1,45.9664,2.7879999999999999E-2
356,1,45.976300000000002,2.7879999999999999E-2
357,1,45.986199999999997,2.7879999999999999E-2
358,1,45.996000000000002,2.7879999999999999E-2
359,1,46.005800000000001,2.7879999999999999E-2
360,1,46.015500000000003,2.7879999999999999E-2
361,1,46.025199999999998,2.7879999999999999E-2
362,1,46.0349,2.7890000000000002E-2
363,1,46.044499999999999,2.7890000000000002E-2
364,1,46.054099999999998,2.7890000000000002E-2
365,1,46.063699999999997,2.7890000000000002E-2
366,1,46.0732,2.7890000000000002E-2
367,1,46.082700000000003,2.7890000000000002E-2
368,1,46.092100000000002,2.7890000000000002E-2
369,1,46.101500000000001,2.7890000000000002E-2
370,1,46.110900000000001,2.7890000000000002E-2
371,1,46.120199999999997,2.7890000000000002E-2
372,1,46.1295,2.7890000000000002E-2
373,1,46.1387,2.7890000000000002E-2
374,1,46.148000000000003,2.7890000000000002E-2
375,1,46.157200000000003,2.7890000000000002E-2
376,1,46.1663,2.7890000000000002E-2
377,1,46.175400000000003,2.7890000000000002E-2
378,1,46.1845,2.7890000000000002E-2
379,1,46.1935,2.7890000000000002E-2
380,1,46.202500000000001,2.7890000000000002E-2
381,1,46.211500000000001,2.7890000000000002E-2
382,1,46.220399999999998,2.7890000000000002E-2
383,1,46.229399999999998,2.7890000000000002E-2
384,1,46.238199999999999,2.7890000000000002E-2
385,1,46.247100000000003,2.7890000000000002E-2
386,1,46.255899999999997,2.7890000000000002E-2
387,1,46.264600000000002,2.7890000000000002E-2
388,1,46.273400000000002,2.7890000000000002E-2
389,1,46.2821,2.7890000000000002E-2
390,1,46.290799999999997,2.7890000000000002E-2
391,1,46.299399999999999,2.7890000000000002E-2
392,1,46.308,2.7890000000000002E-2
393,1,46.316600000000001,2.7890000000000002E-2
394,1,46.325099999999999,2.7890000000000002E-2
395,1,46.3337,2.7890000000000002E-2
396,1,46.342100000000002,2.7890000000000002E-2
397,1,46.3506,2.7890000000000002E-2
398,1,46.359000000000002,2.7890000000000002E-2
399,1,46.367400000000004,2.7890000000000002E-2
400,1,46.375799999999998,2.7890000000000002E-2
401,1,46.384099999999997,2.7890000000000002E-2
402,1,46.392400000000002,2.7900000000000001E-2
403,1,46.400700000000001,2.7900000000000001E-2
404,1,46.408999999999999,2.7900000000000001E-2
405,1,46.417200000000001,2.7900000000000001E-2
406,1,46.425400000000003,2.7900000000000001E-2
407,1,46.433500000000002,2.7900000000000001E-2
408,1,46.441699999999997,2.7900000000000001E-2
409,1,46.449800000000003,2.7900000000000001E-2
410,1,46.457799999999999,2.7900000000000001E-2
411,1,46.465899999999998,2.7900000000000001E-2
412,1,46.4739,2.7900000000000001E-2
413,1,46.481900000000003,2.7900000000000001E-2
414,1,46.489899999999999,2.7900000000000001E-2
415,1,46.497799999999998,2.7900000000000001E-2
416,1,46.505699999999997,2.7900000000000001E-2
417,1,46.513599999999997,2.7900000000000001E-2
418,1,46.521500000000003,2.7900000000000001E-2
419,1,46.529299999999999,2.7900000000000001E-2
420,1,46.537100000000002,2.7900000000000001E-2
421,1,46.544899999999998,2.7900000000000001E-2
422,1,46.552700000000002,2.7900000000000001E-2
423,1,46.560400000000001,2.7900000000000001E-2
424,1,46.568100000000001,2.7900000000000001E-2
